"","Entrez","Gene_symbol","logFC","SE","P.Value","FDR"
"93671","93671","Cd163",0.481481546753431,0.35284315090701,0.172386128305904,0.513927726086701
"12831","12831","Col5a1",-0.249103713215606,0.169040417013002,0.140580150149156,0.480686088824657
"77772","77772","Dcst1",0.493037548256571,0.414955705953596,0.234766794373441,0.577528444247334
"20519","20519","Slc22a3",-0.185225964599323,0.216635467972898,0.392544402671308,0.709450033730764
"17390","17390","Mmp2",-0.335625206217472,0.20748484264801,0.105751193891145,0.423491587526842
"235380","235380","Dmxl2",0.171303710224175,0.104681886286366,0.101751360860963,0.415493420213108
"12825","12825","Col3a1",-0.919506311329016,0.371082247212886,0.0132156571666629,0.181168826036242
"245049","245049","Myrip",0.37486450491658,0.273035101878807,0.16976679594728,0.511809376784619
"12877","12877","Cpeb1",0.227571350562375,0.160634643817852,0.156570200628324,0.495609797394193
"69183","69183","C1qtnf2",-0.249337428618102,0.190720718853289,0.191096189799761,0.53130807760629
"66873","66873","Tril",-0.0520094152032297,0.083854762936548,0.535104994726007,0.797609529714303
"30878","30878","Apln",-0.202976481073613,0.154191496148851,0.188042442891204,0.528341316841341
"76293","76293","Mfap4",-0.281011327008046,0.235865008884162,0.233493672619541,0.576684951564888
"11610","11610","Agtrap",0.20273828858602,0.195819033998403,0.300512516025186,0.634156068079963
"14579","14579","Gem",-0.244496570108943,0.23835162350638,0.304994817175324,0.638090400480307
